,CPU_Usage,Memory_Usage,Disk_IO,Network_IO,WL_Backup,WL_Crypto_Mining,WL_Database_Query,WL_Video_Streaming,WL_Web_Service,Power_Consumption
12462,34.39,42.64,10.06,23.41,False,False,False,True,False,4510.979268301627
12463,47.49,40.29,4.79,3.98,False,False,True,False,False,3961.321349260655
12465,35.62,24.55,1.58,4.5,False,False,False,False,True,2755.295462470315
12466,28.23,40.34,15.63,4.86,False,False,True,False,False,3662.0019483436645
12467,16.5,25.08,16.8,4.18,False,False,False,False,True,2606.9024293560865
12468,35.53,44.57,14.83,4.83,False,False,False,False,True,4091.3652954411714
12469,21.12,55.55,11.14,4.97,False,False,True,False,False,3809.9791562665973
12470,20.07,16.49,17.84,5.02,False,False,False,False,True,2479.3643650206777
12471,20.32,34.96,8.06,6.59,False,False,False,False,True,2889.832789058631
12472,26.86,47.64,13.32,13.98,False,False,False,True,False,4165.583985589714
12474,29.67,29.11,14.3,20.77,False,False,False,True,False,3852.166365833655
12476,22.51,29.26,7.44,5.19,False,False,False,False,True,2680.7235565028604
12477,27.62,31.13,2.86,2.79,False,False,True,False,False,2671.763532636386
12478,27.98,36.34,12.55,20.81,False,False,False,True,False,4008.400233766391
12479,33.6,42.58,-0.81,19.4,False,False,False,True,False,3889.3229068788005
12481,26.55,41.31,10.11,22.16,False,False,False,True,False,4102.105064012152
12482,37.02,49.16,8.99,5.65,False,False,True,False,False,4131.489072594755
12483,6.65,56.63,16.43,6.03,False,False,True,False,False,3527.807256826223
12484,13.31,76.57,49.17,5.8,True,False,False,False,False,5901.358426012711
12485,25.11,32.93,14.12,4.17,False,False,False,False,True,3152.007391065789
12486,26.85,40.31,6.35,4.91,False,False,True,False,False,3230.6659606787825
12487,49.78,43.9,5.53,22.3,False,False,False,True,False,4957.548568608744
12488,30.0,33.92,7.79,5.28,False,False,True,False,False,3182.7117699467863
12489,33.52,30.22,6.02,18.29,False,False,False,True,False,3628.1725225442933
12491,25.6,45.89,15.99,4.88,False,False,True,False,False,3795.630550716903
12492,25.4,56.65,23.35,5.45,False,False,False,False,True,4537.898044066003
12493,13.64,35.11,17.02,5.86,False,False,False,False,True,2967.075403501488
12494,40.45,60.46,9.35,4.36,False,False,True,False,False,4680.824029818747
12495,17.39,51.73,13.69,3.84,False,False,False,False,True,3563.629024785763
12496,35.15,41.05,18.83,22.21,False,False,False,True,False,4782.62116799303
12497,32.5,27.59,4.68,6.26,False,False,True,False,False,2945.161408168959
12498,37.43,46.74,10.92,4.31,False,False,True,False,False,4073.495509756584
12500,37.1,45.0,12.87,6.19,False,False,False,False,True,4146.299660754591
12501,11.3,88.71,43.33,4.82,True,False,False,False,False,6030.93067135586
12503,35.14,42.81,11.33,3.84,False,False,True,False,False,3827.021941066625
12504,48.78,35.99,24.54,5.77,False,False,True,False,False,4709.060252579964
12506,33.09,46.34,6.54,5.33,False,False,False,False,True,3745.551884231089
12507,34.97,32.52,8.1,21.99,False,False,False,True,False,4005.010216661544
12508,35.9,79.87,30.95,6.01,True,False,False,False,False,6212.068101558623
12509,43.1,40.48,10.48,4.21,False,False,True,False,False,4027.9187066311088
12510,17.53,26.88,9.29,5.26,False,False,True,False,False,2455.2813940945434
12511,48.11,39.41,21.71,5.37,False,False,True,False,False,4673.444168730641
12512,27.21,57.84,13.12,4.45,False,False,True,False,False,4201.297701494558
12513,33.95,62.92,11.96,18.45,False,False,False,True,False,5199.431257690577
12514,40.35,36.57,3.42,7.05,False,False,False,False,True,3585.2264249127606
12515,29.47,33.58,14.84,13.83,False,False,False,True,False,3774.823227319219
12516,7.75,39.85,6.81,4.36,False,False,True,False,False,2449.2925689033245
12517,18.7,52.62,6.1,3.19,False,False,True,False,False,3330.6512425468327
12519,44.0,50.16,12.9,5.41,False,False,False,False,True,4591.664610133043
12520,36.31,39.09,7.85,5.19,False,False,False,False,True,3641.6033976303734
12521,28.61,52.15,9.12,4.21,False,False,True,False,False,3857.273360407429
12522,42.61,49.24,2.79,16.43,False,False,False,True,False,4546.613512864056
12523,39.63,34.48,16.09,3.77,False,False,False,False,True,3854.8915979183744
12525,24.1,33.35,11.25,7.27,False,False,True,False,False,3129.140556370657
12526,33.43,37.52,8.04,6.35,False,False,False,False,True,3518.6391097924284
12527,43.33,35.75,8.2,18.35,False,False,False,True,False,4322.383652889447
12528,24.12,35.71,6.83,5.73,False,False,False,False,True,2994.3441345745346
12529,37.82,51.32,11.11,5.75,False,False,True,False,False,4336.659978763503
12530,16.17,33.9,5.93,20.3,False,False,False,True,False,3157.2721660188004
12531,42.15,47.18,19.36,28.32,False,False,False,True,False,5581.142072312528
12532,23.26,46.98,12.75,29.47,False,False,False,True,False,4602.1002352715
12533,12.72,43.1,9.8,5.85,False,False,True,False,False,2956.9577468570265
12534,37.47,80.48,20.49,5.04,True,False,False,False,False,5838.920024868707
12535,25.66,86.39,41.25,6.0,True,False,False,False,False,6474.675579194597
12536,26.34,42.86,10.81,3.57,False,False,True,False,False,3444.8756708777064
12537,31.83,74.73,43.24,5.86,True,False,False,False,False,6317.51608844713
12538,29.71,47.06,11.43,24.54,False,False,False,True,False,4615.065298646041
12539,17.38,38.66,11.62,16.52,False,False,False,True,False,3463.00093628754
12540,45.82,44.34,10.25,6.49,False,False,True,False,False,4376.354052056397
12541,25.65,54.18,5.81,5.8,False,False,True,False,False,3752.904271107571
12542,25.35,53.65,11.22,6.39,False,False,True,False,False,3957.200027855161
12543,39.3,46.12,7.63,6.86,False,False,True,False,False,4096.252562059838
12544,30.73,52.1,3.3,5.87,False,False,True,False,False,3777.9825085439393
12545,20.61,75.57,31.19,5.51,True,False,False,False,False,5418.3133389419345
12546,43.33,30.8,3.61,3.93,False,False,False,False,True,3367.8501827014516
12547,29.92,35.85,11.02,4.43,False,False,True,False,False,3349.18827034659
12548,37.14,33.44,10.5,6.19,False,False,True,False,False,3591.678005236412
12549,27.47,48.5,3.56,4.66,False,False,False,False,True,3474.1531367332873
12550,52.52,75.58,35.91,6.31,True,False,False,False,False,6906.177210163853
12551,48.8,38.51,10.64,5.19,False,False,False,False,True,4214.770191239552
12552,22.89,27.28,11.61,4.26,False,False,False,False,True,2745.06826942981
12554,36.52,49.69,10.81,20.37,False,False,False,True,False,4797.132024831654
12555,24.72,89.91,50.31,5.97,True,False,False,False,False,6939.729174364309
12556,38.68,42.35,6.43,23.18,False,False,False,True,False,4526.53855979323
12557,30.24,38.66,19.58,5.21,False,False,False,False,True,3839.5448366266905
12558,32.12,79.0,39.58,5.81,True,False,False,False,False,6358.957123563104
12559,31.38,37.98,8.48,3.55,False,False,True,False,False,3352.287094002725
12560,28.66,59.85,14.68,5.58,False,False,True,False,False,4453.336154953769
12561,36.24,36.83,1.82,31.95,False,False,False,True,False,4380.715670909712
12562,46.34,38.92,17.14,4.59,False,False,True,False,False,4377.96059405569
12563,25.05,37.27,8.7,21.37,False,False,False,True,False,3794.4822162878586
12564,15.17,34.11,7.06,4.5,False,False,False,False,True,2534.8279262169913
12565,19.01,41.41,-0.91,19.97,False,False,False,True,False,3279.6309287534336
12566,16.84,42.7,13.62,5.14,False,False,False,False,True,3234.211057111642
12567,34.18,32.18,12.08,5.91,False,False,True,False,False,3472.6634487334154
12568,23.05,53.12,16.83,2.64,False,False,False,False,True,3928.202982529871
12569,25.43,35.08,10.73,25.21,False,False,False,True,False,3954.204918315845
12570,35.19,25.64,15.56,6.12,False,False,True,False,False,3389.0138251045205
12571,37.39,44.08,11.55,4.53,False,False,False,False,True,4002.519738636182
12572,39.56,74.95,37.7,4.27,True,False,False,False,False,6359.4158656059135
12573,28.4,51.68,13.54,4.88,False,False,True,False,False,4036.7469512366138
12575,38.36,53.43,10.48,24.57,False,False,False,True,False,5172.6742878680625
12576,77.27,54.97,17.16,5.62,False,True,False,False,False,6306.946956004917
12577,44.35,25.92,17.81,2.43,False,False,True,False,False,3715.584113562843
12579,23.65,37.96,19.93,5.82,False,False,False,False,True,3595.4015724146557
12580,28.95,76.42,41.81,5.72,True,False,False,False,False,6213.489922829765
12581,32.3,29.28,8.61,4.45,False,False,False,False,True,3093.3452268277933
12582,38.63,51.81,3.04,4.85,False,False,False,False,True,4036.689689669094
12583,21.53,32.99,14.07,5.42,False,False,False,False,True,3063.087396185973
12584,24.61,26.7,8.33,4.79,False,False,False,False,True,2679.8608982735564
12585,51.87,46.24,9.84,5.09,False,False,True,False,False,4616.848762215112
12586,41.62,25.28,13.3,7.39,False,False,True,False,False,3598.1793464672683
12587,43.82,36.58,17.6,5.77,False,False,True,False,False,4248.197127040848
12588,42.48,43.82,8.01,5.81,False,False,False,False,True,4097.4772723936185
12589,28.05,29.82,4.4,4.31,False,False,True,False,False,2757.978810034154
12590,41.36,49.3,6.54,4.25,False,False,False,False,True,4157.510496802108
12591,38.09,38.71,10.33,4.78,False,False,True,False,False,3770.868231306138
12592,21.03,83.54,43.84,4.95,True,False,False,False,False,6229.540057066916
12593,32.97,36.6,14.29,4.1,False,False,False,False,True,3616.3239259287534
12595,25.12,38.06,5.95,16.43,False,False,False,True,False,3521.2256318521927
12596,29.44,52.56,5.13,6.1,False,False,False,False,True,3822.3629044350027
12597,40.85,89.38,18.0,4.91,True,False,False,False,False,6231.182515771694
12598,20.9,38.72,5.7,7.16,False,False,False,False,True,2995.4830329581987
12599,46.57,37.6,10.45,3.93,False,False,True,False,False,4053.5299257265083
12600,26.68,80.03,42.72,3.83,True,False,False,False,False,6227.850402431803
12601,76.15,47.43,10.05,4.39,False,True,False,False,False,5613.781201948681
12602,25.62,42.43,11.44,5.37,False,False,False,False,True,3498.1226376411005
12603,31.54,35.76,7.14,21.91,False,False,False,True,False,3954.157137634723
12604,4.08,20.12,13.2,15.99,False,False,False,True,False,2236.792513535031
12606,22.67,49.15,8.91,4.75,False,False,False,False,True,3525.314197536501
12607,36.66,38.99,15.32,17.86,False,False,False,True,False,4461.277328802262
12608,21.52,45.26,8.42,5.19,False,False,True,False,False,3313.823608188566
12609,14.6,38.04,15.81,19.68,False,False,False,True,False,3625.2030494835612
12610,31.31,27.27,4.08,6.86,False,False,False,False,True,2874.835289908987
12611,25.99,32.79,10.32,4.43,False,False,False,False,True,3033.073607663752
12612,29.66,42.36,19.98,16.83,False,False,False,True,False,4448.230385130734
12613,33.69,43.05,9.05,35.08,False,False,False,True,False,4936.964596058888
12615,27.9,40.16,8.0,22.31,False,False,False,True,False,4030.993001052575
12616,26.73,61.72,9.54,7.76,False,False,False,False,True,4327.846829072096
12617,18.52,39.47,10.35,5.45,False,False,True,False,False,3049.1269405355033
12618,36.48,43.63,4.85,3.81,False,False,False,False,True,3645.7074338084635
12619,36.19,34.35,6.84,5.12,False,False,True,False,False,3394.111884820594
12621,15.86,36.12,5.66,5.06,False,False,True,False,False,2603.9662570617184
12623,12.5,18.16,10.64,5.33,False,False,True,False,False,1961.0557193639631
12625,26.7,41.98,13.79,13.85,False,False,False,True,False,3952.865699252163
12626,23.51,24.38,19.07,24.1,False,False,False,True,False,3746.9761537785907
12627,19.15,47.92,8.23,6.78,False,False,False,False,True,3387.809091773437
12628,16.7,80.94,40.26,5.61,True,False,False,False,False,5836.45207162617
12629,25.38,48.88,22.55,5.12,False,False,False,False,True,4175.048293340327
12630,30.62,52.86,3.46,18.19,False,False,False,True,False,4300.993814827222
12631,12.11,44.27,18.23,18.15,False,False,False,True,False,3810.269670757043
12632,12.35,38.58,15.62,27.4,False,False,False,True,False,3864.876451766611
12633,23.37,34.67,13.35,4.74,False,False,True,False,False,3145.588534374876
12634,47.97,15.73,12.66,16.02,False,False,False,True,False,3797.672537582546
12635,28.26,59.23,7.89,5.11,False,False,True,False,False,4122.140788558301
12636,28.02,41.0,10.18,6.73,False,False,True,False,False,3536.0811915929303
12637,34.12,45.46,9.62,15.95,False,False,False,True,False,4302.222994671209
12638,35.32,40.1,9.17,6.43,False,False,True,False,False,3737.8339963350127
12639,45.47,55.17,14.9,3.46,False,False,False,False,True,4852.291511074396
12640,37.98,42.7,17.9,4.83,False,False,False,False,True,4241.846318450481
12641,15.91,29.77,17.53,27.61,False,False,False,True,False,3735.644290632517
12642,35.86,27.77,7.23,5.54,False,False,False,False,True,3150.5325693106493
12643,41.49,38.0,3.04,16.09,False,False,False,True,False,4044.6646650788657
12644,45.93,32.34,10.75,14.75,False,False,False,True,False,4245.100272932531
12645,22.08,43.91,11.95,5.63,False,False,True,False,False,3439.8481957713316
12647,36.38,42.75,14.46,5.2,False,False,True,False,False,4055.381483316496
12648,33.82,48.75,6.15,20.17,False,False,False,True,False,4454.235084102643
12649,52.72,81.64,47.59,6.2,True,False,False,False,False,7635.526305791097
12650,35.89,46.74,9.14,26.74,False,False,False,True,False,4839.926183403222
12651,18.03,45.76,12.16,5.7,False,False,False,False,True,3362.748742063808
12652,38.76,25.93,1.33,21.05,False,False,False,True,False,3592.8897378676165
12653,16.5,81.09,24.71,4.27,True,False,False,False,False,5162.474987560554
12654,25.21,28.41,10.49,5.04,False,False,True,False,False,2870.8219831788606
12655,25.75,25.69,1.47,4.72,False,False,False,False,True,2401.0452079278894
12656,9.82,54.01,14.6,4.83,False,False,False,False,True,3427.8824208110073
12657,15.72,33.52,15.41,4.79,False,False,True,False,False,2879.9491197188136
12658,78.76,34.73,5.24,4.35,False,True,False,False,False,5022.901641936893
12659,13.88,33.08,13.56,6.16,False,False,True,False,False,2764.821662875388
12661,36.36,89.33,27.95,4.76,True,False,False,False,False,6436.264988769959
12662,23.8,42.78,3.89,5.43,False,False,True,False,False,3135.9390602585854
12663,43.64,28.15,9.66,3.95,False,False,False,False,True,3521.238633187477
12664,36.45,38.94,16.06,5.14,False,False,True,False,False,3970.0716918365683
12665,37.28,41.26,11.03,4.53,False,False,True,False,False,3859.3874531828014
12666,18.33,46.25,6.12,4.31,False,False,True,False,False,3097.9112689787758
12667,32.46,22.93,8.75,4.87,False,False,False,False,True,2854.474016810896
12669,36.58,62.46,13.51,4.25,False,False,True,False,False,4764.148415481502
12670,39.12,36.61,5.89,5.01,False,False,False,False,True,3566.47140664122
12671,26.76,34.31,12.58,4.18,False,False,False,False,True,3209.6218305966154
12672,28.36,29.1,4.98,13.7,False,False,False,True,False,3137.885854722044
12673,12.39,25.66,-3.66,6.9,False,False,True,False,False,1759.5296318373582
12674,47.72,56.47,-1.01,3.73,False,False,False,False,True,4370.538092338103
12676,18.85,26.32,7.47,6.13,False,False,False,False,True,2440.756930670943
12677,24.01,35.48,5.5,17.07,False,False,False,True,False,3384.093633163135
12678,19.32,44.32,3.21,21.94,False,False,False,True,False,3654.5509575293404
12679,47.01,49.86,16.07,4.29,False,False,False,False,True,4798.867640826161
12680,32.16,83.57,42.14,4.2,True,False,False,False,False,6573.914305752355
12681,34.12,36.05,15.02,3.54,False,False,False,False,True,3648.9365750235274
12683,42.57,51.92,21.68,21.62,False,False,False,True,False,5602.779251180635
12684,30.86,62.69,13.58,3.98,False,False,True,False,False,4540.033317954777
12685,31.69,26.8,14.41,6.32,False,False,True,False,False,3272.2032493136594
12686,25.98,36.5,9.07,4.63,False,False,False,False,True,3153.3932586531782
12687,37.1,56.91,6.75,6.84,False,False,True,False,False,4398.518966457077
12688,33.3,45.78,12.88,5.11,False,False,True,False,False,3968.182503232258
12689,24.65,38.8,13.5,19.1,False,False,False,True,False,3934.681723043644
12690,34.94,34.95,4.34,4.51,False,False,False,False,True,3256.1831666491516
12691,47.53,90.57,45.15,3.81,True,False,False,False,False,7591.73354297312
12692,36.35,87.07,44.42,4.6,True,False,False,False,False,6992.499508521668
12693,26.94,44.84,12.66,5.19,False,False,True,False,False,3689.5087608263634
12694,28.73,45.33,16.71,4.73,False,False,True,False,False,3925.5214856556445
12695,19.61,50.61,16.96,5.47,False,False,False,False,True,3805.2405522902677
12696,31.97,41.65,18.6,4.51,False,False,False,False,True,3969.6668123318996
12698,19.88,40.61,6.7,4.79,False,False,True,False,False,2981.136438431822
12699,10.87,33.46,7.62,6.07,False,False,True,False,False,2414.353723382892
12700,34.91,37.22,12.17,4.12,False,False,False,False,True,3639.848655314825
12701,27.77,42.72,2.28,3.25,False,False,True,False,False,3144.1338042368943
12702,39.67,37.36,9.48,21.42,False,False,False,True,False,4416.421807594783
12703,30.13,33.75,12.39,4.17,False,False,False,False,True,3322.4754508854794
12704,47.89,38.24,6.12,3.93,False,False,True,False,False,3954.6994218520204
12705,29.1,26.59,8.03,4.2,False,False,True,False,False,2812.285973547722
12706,29.0,36.8,4.74,5.36,False,False,False,False,True,3142.122247770687
12708,23.68,83.53,38.27,5.71,True,False,False,False,False,6142.977333309278
12709,29.97,33.87,4.99,5.92,False,False,False,False,True,3089.942909516775
12710,31.4,34.28,13.73,5.7,False,False,False,False,True,3504.0551818955987
12711,26.38,61.34,4.7,18.78,False,False,False,True,False,4549.550654979984
12712,29.43,32.26,7.93,6.67,False,False,True,False,False,3157.0348977578647
12713,34.28,49.98,10.61,3.93,False,False,True,False,False,4048.6052911804672
12714,35.84,28.42,16.78,4.42,False,False,True,False,False,3518.570447683016
12715,27.11,32.35,6.49,4.54,False,False,True,False,False,2911.6054802575445
12716,44.32,72.32,36.15,6.02,True,False,False,False,False,6458.584182881165
12717,26.89,54.06,14.48,5.14,False,False,False,False,True,4125.3672902869885
12718,42.28,31.08,10.77,5.8,False,False,True,False,False,3696.4150804719593
12719,7.82,26.14,5.6,4.45,False,False,False,False,True,1861.427592267363
12720,48.65,45.58,8.57,4.78,False,False,False,False,True,4403.090557850353
12722,29.74,12.42,5.96,5.9,False,False,False,False,True,2257.3843404523545
12723,17.93,43.71,1.73,4.82,False,False,False,False,True,2817.492937209715
12724,36.55,49.35,7.44,3.49,False,False,False,False,True,3968.7800511309347
12725,31.15,33.96,4.01,4.44,False,False,False,False,True,3039.021231828529
12726,18.44,49.11,13.01,4.56,False,False,False,False,True,3493.72285458413
12727,31.22,30.35,15.47,4.11,False,False,True,False,False,3346.577644572556
12728,29.56,48.43,14.53,6.04,False,False,False,False,True,4045.6101993433376
12729,26.89,44.43,10.46,3.62,False,False,False,False,True,3512.6491100998846
12731,32.1,77.54,38.6,5.36,True,False,False,False,False,6232.442603285142
12732,32.09,23.53,14.21,21.4,False,False,False,True,False,3749.4195868767565
12733,9.7,35.73,3.6,4.71,False,False,False,False,True,2237.1814909020814
12734,28.75,55.62,14.78,5.03,False,False,False,False,True,4267.711198671168
12735,17.81,29.12,13.78,6.93,False,False,False,False,True,2798.392550117793
12736,28.01,60.75,8.23,6.25,False,False,True,False,False,4234.295425512917
12737,18.65,88.01,53.63,4.58,True,False,False,False,False,6700.082114848773
12738,29.23,34.29,9.41,5.95,False,False,False,False,True,3253.2002262877204
12739,28.22,25.53,2.07,4.88,False,False,True,False,False,2521.638486805158
12740,26.66,38.92,12.6,4.25,False,False,False,False,True,3400.0801716147075
12741,35.13,21.23,11.7,21.65,False,False,False,True,False,3693.6030293071453
12742,39.97,27.83,8.77,11.63,False,False,False,True,False,3619.8669980238446
12743,39.85,87.63,36.31,4.92,True,False,False,False,False,6854.894269323612
12744,39.43,54.9,9.19,5.47,False,False,False,False,True,4466.806010483728
12745,20.15,45.13,8.31,4.97,False,False,True,False,False,3236.214234167923
12746,23.58,46.15,6.19,4.6,False,False,True,False,False,3318.7021178620216
12747,42.53,42.46,10.65,15.23,False,False,False,True,False,4527.298778791021
12748,37.34,42.94,-0.12,11.91,False,False,False,True,False,3783.7052112220567
12749,50.86,36.29,12.7,4.61,False,False,False,False,True,4277.874065860384
12750,78.76,49.12,12.79,3.74,False,True,False,False,False,5875.450145734174
12752,45.84,44.99,14.12,4.79,False,False,True,False,False,4489.911502098615
12753,39.4,84.35,46.85,4.69,True,False,False,False,False,7106.593610540447
12755,17.22,31.82,9.73,19.69,False,False,False,True,False,3232.055079598933
12756,32.52,27.04,10.68,6.19,False,False,True,False,False,3156.876153872807
12758,36.9,46.54,15.06,5.57,False,False,True,False,False,4263.1491531715255
12760,33.26,78.62,34.31,6.53,True,False,False,False,False,6210.631373910615
12761,28.31,56.2,11.48,5.56,False,False,False,False,True,4163.833766868334
12762,21.56,31.07,16.47,3.79,False,False,False,False,True,3016.173725831335
12763,44.77,82.75,37.43,3.02,True,False,False,False,False,6814.61086473605
12764,31.69,58.97,4.1,4.24,False,False,True,False,False,4057.4575651030573
12765,32.67,34.13,15.13,4.88,False,False,False,False,True,3573.6103226905648
12766,37.09,82.88,38.2,5.42,True,False,False,False,False,6646.650011587919
12767,38.44,33.09,4.44,4.21,False,False,True,False,False,3320.5195064935488
12768,16.65,46.59,17.27,4.13,False,False,False,False,True,3487.1343044983287
12769,38.79,35.25,1.21,15.83,False,False,False,True,False,3742.0921696393043
12771,32.89,85.52,24.8,5.61,True,False,False,False,False,6051.682028878627
12772,23.14,30.11,5.19,5.57,False,False,True,False,False,2656.2038920308787
12773,38.29,42.25,7.73,3.8,False,False,False,False,True,3787.369619476883
12775,39.54,55.89,6.74,12.92,False,False,False,True,False,4704.789289160149
12776,23.07,30.84,11.25,6.85,False,False,False,False,True,2974.0073074546303
12777,31.75,46.75,9.51,3.08,False,False,False,False,True,3744.9932985322016
12778,26.36,74.3,-0.24,6.19,False,False,True,False,False,4362.964202423121
12779,41.01,46.19,11.54,4.94,False,False,False,False,True,4248.277237567972
12780,26.08,43.0,12.6,5.98,False,False,False,False,True,3605.0988375536162
12781,20.58,25.23,3.87,18.22,False,False,False,True,False,2804.315555236398
12782,29.91,44.13,10.42,4.48,False,False,True,False,False,3651.6560297779533
12783,30.18,24.89,11.75,22.5,False,False,False,True,False,3668.5640765259564
12784,17.52,29.36,13.22,3.4,False,False,False,False,True,2645.3432502692585
12786,47.54,45.96,4.84,5.35,False,False,False,False,True,4247.970819821326
12787,42.73,45.75,16.19,6.95,False,False,False,False,True,4566.405728689619
12788,38.15,30.98,18.64,15.6,False,False,False,True,False,4239.83817481197
12789,24.46,45.54,16.34,4.36,False,False,False,False,True,3729.949863389753
12790,23.7,34.17,17.05,3.01,False,False,True,False,False,3218.1164949130603
12791,44.92,33.98,8.54,5.81,False,False,True,False,False,3831.583329663549
12792,16.61,43.61,4.38,24.06,False,False,False,True,False,3642.167395399406
12793,29.34,51.13,5.47,19.63,False,False,False,True,False,4329.270134973883
12794,40.21,30.56,19.12,3.41,False,False,True,False,False,3832.3276458597375
12795,39.55,49.82,4.53,4.85,False,False,True,False,False,4041.5144166188925
12796,29.39,46.31,9.61,4.71,False,False,True,False,False,3708.9658538703206
12797,38.44,72.67,39.48,4.56,True,False,False,False,False,6305.838883236807
12798,45.25,87.09,49.78,4.13,True,False,False,False,False,7558.120134069803
12799,30.71,53.21,10.3,5.27,False,False,True,False,False,4071.8596407075183
12800,37.91,45.69,12.0,4.18,False,False,False,False,True,4087.561216542238
12802,25.66,39.34,9.98,5.68,False,False,True,False,False,3317.7315080049516
12803,40.7,78.34,30.31,4.41,True,False,False,False,False,6254.696395846762
12804,28.83,31.46,4.9,4.96,False,False,True,False,False,2909.7238550764973
12805,32.97,37.6,13.17,5.01,False,False,True,False,False,3656.895421508163
12806,17.3,27.51,14.32,4.3,False,False,True,False,False,2640.5926460651267
12807,31.86,21.39,5.62,4.96,False,False,False,False,True,2650.573788619389
12808,28.34,30.29,10.87,4.19,False,False,True,False,False,3046.7198704326556
12809,44.41,48.93,4.59,7.51,False,False,False,False,True,4320.507313973594
12810,36.63,52.21,11.88,4.25,False,False,False,False,True,4296.345996016544
12811,35.08,33.36,7.46,5.63,False,False,True,False,False,3366.6484275932053
12812,24.29,38.42,11.23,21.38,False,False,False,True,False,3923.8155149300915
12813,41.99,70.55,8.47,4.72,False,False,True,False,False,5132.360603885199
12814,34.03,83.29,23.9,3.27,True,False,False,False,False,5881.7721176316545
12815,22.89,77.82,30.31,5.49,True,False,False,False,False,5563.146376531839
12817,35.71,35.1,9.66,3.33,False,False,True,False,False,3449.9202830278855
12818,23.7,48.06,7.5,3.44,False,False,False,False,True,3411.875450613611
12819,37.64,81.93,37.0,4.62,True,False,False,False,False,6542.976334864173
12820,31.04,40.98,-0.89,6.15,False,False,False,False,True,3184.913569447888
12821,33.72,45.84,11.19,23.82,False,False,False,True,False,4675.023653423752
12822,25.49,67.39,13.85,29.75,False,False,False,True,False,5556.50712109245
12823,28.23,46.07,8.83,19.79,False,False,False,True,False,4221.670155369174
12824,34.01,33.16,13.61,5.91,False,False,True,False,False,3562.8489211413203
12825,51.34,44.98,17.99,5.35,False,False,True,False,False,4885.745177217323
12826,20.14,80.46,31.81,4.05,True,False,False,False,False,5557.112890859202
12827,27.41,24.94,8.06,4.45,False,False,True,False,False,2688.1438466727327
12828,17.66,26.7,6.65,16.87,False,False,False,True,False,2811.2576716562426
12829,32.59,47.06,4.95,4.13,False,False,False,False,True,3640.448482931532
12830,19.42,48.45,3.45,4.04,False,False,True,False,False,3120.1453390968677
12831,36.82,16.98,5.18,6.8,False,False,False,False,True,2736.0390433793477
12833,11.96,35.75,-0.41,4.98,False,False,False,False,True,2199.9871287509714
12834,11.91,33.85,11.63,5.66,False,False,False,False,True,2619.5440432706973
12835,40.3,24.93,4.98,26.01,False,False,False,True,False,3945.726668768507
12836,15.61,49.16,16.9,28.33,False,False,False,True,False,4497.639573098635
12837,26.42,23.97,12.06,4.1,False,False,True,False,False,2755.8872808286596
12838,15.32,79.07,29.75,5.92,True,False,False,False,False,5307.166782443243
12839,31.97,36.16,-1.8,3.79,False,False,True,False,False,2900.636872010359
12841,39.97,82.87,27.88,5.67,True,False,False,False,False,6355.623612140329
12842,17.02,46.97,11.84,17.28,False,False,False,True,False,3817.368286285932
12844,30.45,38.74,8.67,3.91,False,False,True,False,False,3373.8500397111757
12845,31.84,30.81,7.91,4.87,False,False,True,False,False,3122.645441005068
12846,19.84,42.48,1.57,5.72,False,False,True,False,False,2885.4812010462438
12847,28.43,54.34,15.87,4.54,False,False,False,False,True,4216.5382342358325
12849,40.58,53.57,9.3,3.92,False,False,True,False,False,4394.214310605866
12850,37.55,39.23,15.18,3.43,False,False,True,False,False,3922.2864904852954
12851,22.78,83.27,23.02,3.9,True,False,False,False,False,5412.18368552224
12852,25.05,33.83,11.56,4.85,False,False,False,False,True,3116.6424793036754
12853,36.14,34.2,9.16,23.68,False,False,False,True,False,4239.312468516495
12854,19.72,33.09,7.46,4.54,False,False,False,False,True,2686.122597938974
12855,28.33,76.0,25.68,5.65,True,False,False,False,False,5528.213393720994
12856,70.55,29.16,15.4,5.64,False,True,False,False,False,4933.741861803033
12857,28.3,29.49,16.52,4.29,False,False,True,False,False,3237.3454026452646
12858,28.18,29.01,2.89,5.83,False,False,False,False,True,2728.1759313939383
12859,35.27,39.31,6.66,5.62,False,False,False,False,True,3580.2559403826567
12860,44.42,46.03,9.21,3.75,False,False,True,False,False,4237.405447210928
12861,42.71,46.23,12.61,5.75,False,False,False,False,True,4389.456985924018
12862,25.01,49.9,7.48,5.68,False,False,False,False,True,3617.6760019801077
12863,25.22,40.79,10.13,5.92,False,False,True,False,False,3379.4934559944804
12864,34.88,31.13,9.42,4.19,False,False,False,False,True,3285.960187229494
12865,25.12,36.49,-0.66,4.88,False,False,True,False,False,2732.5788545924215
12866,28.53,25.36,6.5,6.1,False,False,False,False,True,2760.604980463578
12867,28.01,50.22,12.05,5.61,False,False,False,False,True,3933.0426714312766
12868,31.71,53.43,4.6,5.68,False,False,False,False,True,3919.262806208048
12869,19.53,34.37,5.71,4.86,False,False,False,False,True,2672.8474604710264
12870,33.12,77.75,47.79,4.15,True,False,False,False,False,6612.166052158868
12871,31.79,29.98,10.61,16.94,False,False,False,True,False,3673.5887149695523
12872,41.09,46.66,10.58,5.6,False,False,True,False,False,4261.639049121966
12873,26.7,91.97,26.23,5.72,True,False,False,False,False,6130.503304384128
